Date,Signal,Price,MTM_Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2022-07-06,1,10.815695762634277,10.767411231994629,1,98164.86790052336,84115.5470295393,84881.36167622483,1,Ensemble (RF + HGB),32
2022-07-07,1,10.863980303729948,10.815695762634277,0,98605.07070041231,84492.74816176225,85530.4350376776,0,Ensemble (RF + HGB),32
2022-07-08,1,10.815695731680767,10.815695762634277,1,98605.07070041231,84492.74816176225,85491.05467241314,1,Ensemble (RF + HGB),32
2022-07-11,1,10.863980282910436,10.960549354553223,0,99925.67910007919,85624.35155843114,86636.02854184371,0,Ensemble (RF + HGB),32
2022-07-12,1,11.008832984968834,10.912264823913574,0,99485.47630019023,85247.15042620817,86254.37066692265,0,Ensemble (RF + HGB),32
2022-07-13,1,10.912264855422306,10.912264823913574,0,99485.47630019023,85247.15042620817,86141.54076926614,0,Ensemble (RF + HGB),32
2022-07-14,1,10.815695762634277,10.767411231994629,1,98164.86790052336,84115.5470295393,86141.54076926614,1,Ensemble (RF + HGB),32
2022-07-15,1,10.912264834323125,10.815695762634277,1,98605.07070041231,84492.74816176225,86141.54076926614,1,Ensemble (RF + HGB),32
2022-07-18,1,10.863980282910436,10.863980293273926,1,99045.27350030128,84869.94929398522,86141.54076926614,1,Ensemble (RF + HGB),32
2022-07-19,1,10.960549364916714,10.912264823913574,0,99485.47630019023,85247.15042620817,86141.54076926614,0,Ensemble (RF + HGB),32
2022-07-20,1,10.912265674234725,10.912264823913574,1,99485.47630019023,85247.15042620817,86141.54076926614,1,Ensemble (RF + HGB),32
2022-07-21,1,11.105402960721529,11.153687477111816,0,101686.49029963503,87133.15608732296,86141.54076926614,0,Ensemble (RF + HGB),32
2022-07-22,1,11.008832984968834,11.05711841583252,0,100806.0846998571,86378.75382287704,86141.54076926614,0,Ensemble (RF + HGB),32
2022-07-25,1,10.863980303729948,10.912264823913574,0,99485.47630019023,85247.15042620817,86141.54076926614,0,Ensemble (RF + HGB),32
2022-07-26,1,10.863980293273926,10.815695762634277,1,98605.07070041231,84492.74816176225,86102.04765499421,1,Ensemble (RF + HGB),32
2022-07-27,1,10.912264823913574,10.863980293273926,1,99045.27350030128,84869.94929398522,86371.65635183622,1,Ensemble (RF + HGB),32
2022-07-28,1,10.960549364916714,10.912264823913574,0,99485.47630019023,85247.15042620817,86332.12078123931,0,Ensemble (RF + HGB),32
2022-07-29,1,10.960550219000362,10.912264823913574,1,99485.47630019023,85247.15042620817,85951.80163053208,1,Ensemble (RF + HGB),32
2022-08-01,1,11.201971848649787,11.153687477111816,1,101686.49029963503,87133.15608732296,87853.39697592161,1,Ensemble (RF + HGB),32
2022-08-02,1,11.588246332251739,11.539961814880371,1,105208.09530973624,90150.75024480515,91158.2281854321,1,Ensemble (RF + HGB),32
2022-08-03,1,11.733098983764648,11.636530876159668,1,106088.50090951416,90905.15250925107,91158.2281854321,1,Ensemble (RF + HGB),32
2022-08-04,1,11.781382693420955,11.733098983764648,0,106968.89781478685,91659.54732354624,91158.2281854321,0,Ensemble (RF + HGB),32
2022-08-05,1,11.443393748690514,11.443392753601074,0,104327.68970995831,89396.34798035923,91158.2281854321,0,Ensemble (RF + HGB),32
2022-08-08,1,11.34682473522327,11.298540115356445,0,103007.09000479667,88264.7520338411,91117.80949233189,0,Ensemble (RF + HGB),32
2022-08-10,1,11.201972021877452,11.153687477111816,0,101686.49029963503,87133.15608732296,89837.9483316007,0,Ensemble (RF + HGB),32
2022-08-11,1,11.201971074159108,11.153687477111816,0,101686.49029963503,87133.15608732296,89837.9483316007,0,Ensemble (RF + HGB),32
2022-08-12,1,11.105402918341968,11.105401992797852,1,101246.27880524084,86755.94750494926,89837.9483316007,1,Ensemble (RF + HGB),32
2022-08-16,0,11.250254611666296,11.201972007751465,1,102437.17289811646,87510.35721954593,89837.9483316007,0,Ensemble (RF + HGB),32
2022-08-17,1,11.298540129220736,11.346823692321777,0,102394.67323971677,88641.94571591332,89837.9483316007,0,Ensemble (RF + HGB),32
2022-08-18,1,11.29853923456935,11.250255584716797,0,101957.08748965841,87887.55090161815,89797.77323013352,0,Ensemble (RF + HGB),32
2022-08-19,1,11.105402013055969,11.105401992797852,0,100644.33061642485,86755.94750494926,88147.86232367986,0,Ensemble (RF + HGB),32
2022-08-22,1,10.912264770932154,11.008832931518555,0,99769.15936760248,86001.54524050334,88107.99904308114,0,Ensemble (RF + HGB),32
2022-08-23,1,11.008832931518555,11.008832931518555,0,99769.15936760248,86001.54524050334,88772.15703661944,0,Ensemble (RF + HGB),32
2022-08-24,1,11.057118229466273,11.008832931518555,1,99769.15936760248,86001.54524050334,88732.17857364618,1,Ensemble (RF + HGB),32
2022-08-25,1,11.684814402276642,11.491677284240723,1,104145.0069689013,89773.54911258219,93648.76809384831,1,Ensemble (RF + HGB),32
2022-08-26,1,11.588245391845703,11.78138256072998,0,106770.50342974233,92036.74100561846,93648.76809384831,0,Ensemble (RF + HGB),32
2022-08-29,1,11.63652993183526,11.588245391845703,0,105020.16957491063,90527.94392687736,93607.88989613499,0,Ensemble (RF + HGB),32
2022-08-30,1,11.539960851856147,11.588245391845703,0,105020.16957491063,90527.94392687736,93219.47393970258,0,Ensemble (RF + HGB),32
2022-09-01,1,11.68481544693726,11.588245391845703,0,105020.16957491063,90527.94392687736,93219.47393970258,0,Ensemble (RF + HGB),32
2022-09-02,1,11.539961704648574,11.539961814880371,1,104582.59259331248,90150.75024480515,92711.43110681899,1,Ensemble (RF + HGB),32
2022-09-05,1,11.877951640134313,11.829668045043945,0,107208.09769696655,92413.94958799216,92670.72584777977,0,Ensemble (RF + HGB),32
2022-09-06,1,11.733098957928465,11.78138256072998,1,106770.50342974233,92036.74100561846,91422.29931209804,1,Ensemble (RF + HGB),32
2022-09-07,1,11.974519771290028,11.829668045043945,1,107208.09769696655,92413.94958799216,91422.29931209804,1,Ensemble (RF + HGB),32
2022-09-08,1,11.974520683288574,11.926236152648926,1,108083.26030297588,93168.34440228733,91381.83189787496,1,Ensemble (RF + HGB),32
2022-09-09,1,12.022804260253906,11.974520683288574,1,108520.84592738707,93545.5455345103,91381.83189787496,1,Ensemble (RF + HGB),32
2022-09-12,1,12.07108976982762,12.022804260253906,0,108958.4229089852,93922.7392165825,91999.88810595825,0,Ensemble (RF + HGB),32
2022-09-13,1,11.781383431161544,11.974520683288574,0,108520.84592738707,93545.5455345103,91999.88810595825,0,Ensemble (RF + HGB),32
2022-09-14,1,12.119374287736354,11.974520683288574,1,108520.84592738707,93545.5455345103,91959.3141266027,1,Ensemble (RF + HGB),32
2022-09-15,1,12.071088930521281,12.071089744567871,0,109396.01717620944,94299.94779895621,91592.94096514475,0,Ensemble (RF + HGB),32
2022-09-16,1,11.781383501486205,11.684814453125,1,105895.340823733,91282.34619132327,88661.9636702951,1,Ensemble (RF + HGB),32
2022-09-19,1,11.926237060970113,11.829668045043945,1,107208.09769696655,92413.94958799216,90376.6127923767,1,Ensemble (RF + HGB),32
2022-09-20,1,12.07108976982762,11.974520683288574,0,108520.84592738707,93545.5455345103,90376.6127923767,0,Ensemble (RF + HGB),32
2022-09-21,1,12.022805298323837,11.974520683288574,0,108520.84592738707,93545.5455345103,90376.6127923767,0,Ensemble (RF + HGB),32
2022-09-22,0,11.781383586932385,11.829668045043945,0,106636.45863443274,92413.94958799216,90376.6127923767,1,Ensemble (RF + HGB),32
2022-09-23,0,11.636531068192019,11.636530876159668,0,106636.45863443274,90905.15250925107,90376.6127923767,1,Ensemble (RF + HGB),32
2022-09-26,1,11.201972007751465,11.201972007751465,0,106593.18420781469,87510.35721954593,90376.6127923767,0,Ensemble (RF + HGB),32
2022-09-27,1,11.105402872156066,11.201972007751465,1,106593.18420781469,87510.35721954593,90336.33830731652,1,Ensemble (RF + HGB),32
2022-09-28,1,11.395108232649518,11.250255584716797,1,107052.63011699179,87887.55090161815,92573.44108014586,1,Ensemble (RF + HGB),32
2022-09-29,1,11.298540028891086,11.346823692321777,1,107971.53101010373,88641.94571591332,92573.44108014586,1,Ensemble (RF + HGB),32
2022-09-30,1,11.44339372096344,11.491677284240723,0,109349.89596190823,89773.54911258219,92573.44108014586,0,Ensemble (RF + HGB),32
2022-10-03,0,11.539960913142039,11.395109176635742,1,109672.1446006091,89019.15429828702,92532.76128026657,0,Ensemble (RF + HGB),32
2022-10-04,1,11.539961814880371,11.443392753601074,1,109628.3100899303,89396.34798035923,92413.44336179849,1,Ensemble (RF + HGB),32
2022-10-06,1,11.539961828315901,11.539961814880371,0,109628.3100899303,90150.75024480515,92413.44336179849,0,Ensemble (RF + HGB),32
2022-10-07,1,11.395109176635742,11.491677284240723,0,109169.61260180823,89773.54911258219,92372.79308149824,0,Ensemble (RF + HGB),32
2022-10-10,1,11.443393762732555,11.395109176635742,0,108252.22668536044,89019.15429828702,92644.64047693257,0,Ensemble (RF + HGB),32
2022-10-11,1,11.250255570911754,11.250255584716797,1,106876.13422099425,87887.55090161815,92644.64047693257,1,Ensemble (RF + HGB),32
2022-10-12,1,11.29854017620987,11.298540115356445,0,107334.83170911632,88264.7520338411,92644.64047693257,0,Ensemble (RF + HGB),32
2022-10-13,1,11.346824673724676,11.201972007751465,1,106417.44579266853,87510.35721954593,92644.64047693257,1,Ensemble (RF + HGB),32
2022-10-14,1,11.250255631505123,11.250255584716797,0,106876.13422099425,87887.55090161815,92644.64047693257,0,Ensemble (RF + HGB),32
2022-10-17,1,11.298540028891086,11.201972007751465,1,106417.44579266853,87510.35721954593,92603.94754076457,1,Ensemble (RF + HGB),32
2022-10-18,1,11.53996173005947,11.491677284240723,1,109169.61260180823,89773.54911258219,94186.91951916454,1,Ensemble (RF + HGB),32
2022-10-19,1,11.636530817387595,11.733098983764648,0,111463.0909826222,91659.54732354624,96165.63556041842,0,Ensemble (RF + HGB),32
2022-10-20,1,11.733097994280545,11.733098983764648,1,111463.0909826222,91659.54732354624,96042.54410891165,1,Ensemble (RF + HGB),32
